GeneID,total_counts
ENSMUSG00000088327,0
ENSMUSG00000106300,616
ENSMUSG00000053194,26
ENSMUSG00000053214,3147856
ENSMUSG00000049265,3555471
ENSMUSG00000093710,88789
ENSMUSG00000029175,5335868
ENSMUSG00000029177,245727
ENSMUSG00000106173,8227
ENSMUSG00000029168,7225728
ENSMUSG00000106229,68980
ENSMUSG00000087258,7045
ENSMUSG00000029166,28698461
ENSMUSG00000107086,1364771
ENSMUSG00000038828,9360992
ENSMUSG00000107201,264748
ENSMUSG00000029165,5267697
ENSMUSG00000038803,4774167
ENSMUSG00000029163,370287
ENSMUSG00000029162,988323
ENSMUSG00000029161,4188650
ENSMUSG00000006638,1155166
ENSMUSG00000045302,9502272
ENSMUSG00000006642,88945
ENSMUSG00000006641,2283098
ENSMUSG00000013622,7290179
ENSMUSG00000013629,2546950
ENSMUSG00000104299,70147
ENSMUSG00000029151,11055171
ENSMUSG00000053856,68
ENSMUSG00000107265,20326
ENSMUSG00000062077,23763
ENSMUSG00000038676,11915
ENSMUSG00000107283,5693724
ENSMUSG00000101678,7337868
ENSMUSG00000106864,9156871
ENSMUSG00000029145,4818528
ENSMUSG00000029146,8881652
ENSMUSG00000043059,3904549
ENSMUSG00000106717,43375
ENSMUSG00000029147,10178892
ENSMUSG00000055424,212948
ENSMUSG00000029148,10994689
ENSMUSG00000029149,443998
ENSMUSG00000038564,7907545
ENSMUSG00000038552,10578150
ENSMUSG00000059434,6370
ENSMUSG00000106935,633
ENSMUSG00000106866,0
ENSMUSG00000106950,262
ENSMUSG00000107120,61165
ENSMUSG00000062761,6305977
ENSMUSG00000029138,4642
ENSMUSG00000107142,124422
ENSMUSG00000064037,3397156
ENSMUSG00000053134,3668323
ENSMUSG00000029141,5378340
ENSMUSG00000107352,512611
ENSMUSG00000107355,64860
ENSMUSG00000107015,9231
ENSMUSG00000106918,2266806
ENSMUSG00000099301,4055
ENSMUSG00000029136,255709
ENSMUSG00000105617,1144027
ENSMUSG00000107151,3863
ENSMUSG00000088514,408
ENSMUSG00000107140,1549
ENSMUSG00000106894,596446
ENSMUSG00000052139,6462355
ENSMUSG00000102759,17445
ENSMUSG00000029135,7557487
ENSMUSG00000096091,65
ENSMUSG00000107220,0
ENSMUSG00000081200,0
ENSMUSG00000107078,4956
ENSMUSG00000029134,162010
ENSMUSG00000107036,0
ENSMUSG00000107211,411060
ENSMUSG00000107197,41719
ENSMUSG00000107083,36765
ENSMUSG00000080753,7592
ENSMUSG00000014956,46273538
ENSMUSG00000107316,0
ENSMUSG00000106835,0
ENSMUSG00000107277,353125
ENSMUSG00000107018,219
ENSMUSG00000085234,9508
ENSMUSG00000014932,3435888
ENSMUSG00000118435,3996
ENSMUSG00000106680,61879
ENSMUSG00000082305,45588
ENSMUSG00000105647,266461
ENSMUSG00000023452,8563703
ENSMUSG00000105429,96568
ENSMUSG00000093574,5497079
ENSMUSG00000106654,5822
ENSMUSG00000054280,10792667
ENSMUSG00000089080,367
ENSMUSG00000105929,52324
ENSMUSG00000037426,8670765
ENSMUSG00000018965,111115007
ENSMUSG00000107046,0
ENSMUSG00000093885,1382119
ENSMUSG00000081022,0
ENSMUSG00000081618,455
ENSMUSG00000011034,2821
ENSMUSG00000037379,29370
ENSMUSG00000107161,25344
ENSMUSG00000037373,25321988
ENSMUSG00000092275,138
ENSMUSG00000079562,10576499
ENSMUSG00000037355,2433983
ENSMUSG00000029112,177
ENSMUSG00000107248,0
ENSMUSG00000037339,3940964
ENSMUSG00000097271,86362
ENSMUSG00000004642,2718770
ENSMUSG00000106834,184444
ENSMUSG00000019295,4823859
ENSMUSG00000037313,689969
ENSMUSG00000106971,2941
ENSMUSG00000106896,750532
ENSMUSG00000054252,17816194
ENSMUSG00000059064,24171
ENSMUSG00000107149,3105
ENSMUSG00000005299,14979212
ENSMUSG00000057406,17270975
ENSMUSG00000098830,2165
ENSMUSG00000029111,3467397
ENSMUSG00000107043,239688
ENSMUSG00000106688,176349
ENSMUSG00000070858,2312835
ENSMUSG00000106743,804413
ENSMUSG00000048142,46685544
ENSMUSG00000106868,5823
ENSMUSG00000106771,63
ENSMUSG00000106902,1047
ENSMUSG00000077454,0
ENSMUSG00000045102,61564
ENSMUSG00000079555,966741
ENSMUSG00000106702,2145243
ENSMUSG00000037235,17319098
ENSMUSG00000086291,293625
ENSMUSG00000106888,247338
ENSMUSG00000037224,9715329
ENSMUSG00000107006,7434
ENSMUSG00000109572,149255
ENSMUSG00000107287,5743
ENSMUSG00000029110,15658011
ENSMUSG00000107227,26727
ENSMUSG00000098062,57566
ENSMUSG00000037210,9859096
ENSMUSG00000106678,241365
ENSMUSG00000059866,1364239
ENSMUSG00000088332,386
ENSMUSG00000054520,660557
ENSMUSG00000099082,2545
ENSMUSG00000107128,18103
ENSMUSG00000029106,87800287
ENSMUSG00000001082,1738523
ENSMUSG00000085166,177161
ENSMUSG00000036693,4269775
ENSMUSG00000107246,12762
ENSMUSG00000080556,0
ENSMUSG00000052783,358507
ENSMUSG00000029104,27058649
ENSMUSG00000051246,486640
ENSMUSG00000093097,3217
ENSMUSG00000107040,1256192
ENSMUSG00000029101,9513622
ENSMUSG00000029102,13002
ENSMUSG00000044716,2246714
ENSMUSG00000029103,32461251
ENSMUSG00000045318,7312531
ENSMUSG00000106762,0
ENSMUSG00000055944,0
ENSMUSG00000103608,0
ENSMUSG00000106970,0
ENSMUSG00000067438,137
ENSMUSG00000036596,31294
ENSMUSG00000106928,248355
ENSMUSG00000083907,122752
ENSMUSG00000029097,929223
ENSMUSG00000055061,313203
ENSMUSG00000029098,5574017
ENSMUSG00000029096,721881
ENSMUSG00000087703,11630
ENSMUSG00000036553,460300
ENSMUSG00000029095,48333102
ENSMUSG00000082692,904
ENSMUSG00000029094,4888634
ENSMUSG00000043430,9272
ENSMUSG00000098884,477
ENSMUSG00000029093,18223127
ENSMUSG00000039563,362082
ENSMUSG00000029198,5796870
ENSMUSG00000029196,5264591
ENSMUSG00000050677,373481
ENSMUSG00000029192,13759266
ENSMUSG00000106797,2622574
ENSMUSG00000107168,697864
ENSMUSG00000089407,2346
ENSMUSG00000089197,58964
ENSMUSG00000029190,31739835
ENSMUSG00000060708,1258846
ENSMUSG00000107081,11728
ENSMUSG00000115557,0
ENSMUSG00000055302,35330731
ENSMUSG00000029119,5177372
ENSMUSG00000087487,78498
ENSMUSG00000106934,16404
ENSMUSG00000029120,138202071
ENSMUSG00000039474,27160428
ENSMUSG00000097686,40685
ENSMUSG00000088707,2843
ENSMUSG00000113373,263695
ENSMUSG00000063646,20601260
ENSMUSG00000117286,23096960
ENSMUSG00000029121,25332822
ENSMUSG00000107307,229
ENSMUSG00000029122,1333917
ENSMUSG00000057290,270
ENSMUSG00000050248,2199819
ENSMUSG00000029123,412854
ENSMUSG00000062329,90070
ENSMUSG00000107131,0
ENSMUSG00000048450,439483
ENSMUSG00000106718,4045
ENSMUSG00000107126,138
ENSMUSG00000107129,0
ENSMUSG00000107276,396883
ENSMUSG00000029125,7038546
ENSMUSG00000029126,45717592
ENSMUSG00000029127,1157551
ENSMUSG00000067367,2069563
ENSMUSG00000067365,2489736
ENSMUSG00000051596,2050
ENSMUSG00000097029,369481
ENSMUSG00000039358,669608
ENSMUSG00000106932,352
ENSMUSG00000005107,182199
ENSMUSG00000089646,7135
ENSMUSG00000064419,7110
ENSMUSG00000005103,22371306
ENSMUSG00000086422,0
ENSMUSG00000046572,2843522
ENSMUSG00000077273,286
ENSMUSG00000079528,2432
ENSMUSG00000039315,47156
ENSMUSG00000106924,0
ENSMUSG00000106794,0
ENSMUSG00000107031,0
ENSMUSG00000106876,0
ENSMUSG00000087845,0
ENSMUSG00000107030,584
ENSMUSG00000106851,2089
ENSMUSG00000106679,2457
ENSMUSG00000077522,0
ENSMUSG00000106741,3673
ENSMUSG00000107134,680976
ENSMUSG00000051022,3111044
ENSMUSG00000083261,10439074
ENSMUSG00000107070,0
ENSMUSG00000082938,1757703
ENSMUSG00000089393,0
ENSMUSG00000106865,138
ENSMUSG00000106895,1745164
ENSMUSG00000107135,138
ENSMUSG00000029128,7753338
ENSMUSG00000049691,0
ENSMUSG00000061755,17602239
ENSMUSG00000107259,62545
ENSMUSG00000098264,133
ENSMUSG00000106884,14725
ENSMUSG00000067285,4376
ENSMUSG00000106813,80006
ENSMUSG00000106622,138
ENSMUSG00000107193,0
ENSMUSG00000106501,527
ENSMUSG00000105416,1077
ENSMUSG00000105087,3844
ENSMUSG00000085720,363609
ENSMUSG00000105374,7138
ENSMUSG00000105326,55652
ENSMUSG00000039782,12241290
ENSMUSG00000104846,2955
ENSMUSG00000107244,658
ENSMUSG00000104691,152
ENSMUSG00000104547,2088
ENSMUSG00000104912,1875
ENSMUSG00000087290,902
ENSMUSG00000061535,151929
ENSMUSG00000039765,3980344
ENSMUSG00000104728,28978
ENSMUSG00000104823,8987
ENSMUSG00000106609,961
ENSMUSG00000104701,2509
ENSMUSG00000039753,15237801
ENSMUSG00000029082,24474
ENSMUSG00000086479,112
ENSMUSG00000087281,2648
ENSMUSG00000029084,1184164
ENSMUSG00000033036,663962
ENSMUSG00000093859,0
ENSMUSG00000059565,791
ENSMUSG00000105831,0
ENSMUSG00000106573,0
ENSMUSG00000048373,173809
ENSMUSG00000105264,16776
ENSMUSG00000029086,4271473
ENSMUSG00000072962,60447
ENSMUSG00000105048,6577
ENSMUSG00000105373,0
ENSMUSG00000105353,166
ENSMUSG00000105263,59345
ENSMUSG00000105519,10026
ENSMUSG00000105503,316
ENSMUSG00000105149,4767
ENSMUSG00000046985,6993458
ENSMUSG00000104784,150078
ENSMUSG00000104541,298
ENSMUSG00000106394,847
ENSMUSG00000104923,1340138
ENSMUSG00000104800,95
ENSMUSG00000105282,23877
ENSMUSG00000105136,6372
ENSMUSG00000106332,4488
ENSMUSG00000105648,280
ENSMUSG00000105861,35136
ENSMUSG00000104894,12993
ENSMUSG00000104990,11613
ENSMUSG00000105347,10878
ENSMUSG00000105224,5032
ENSMUSG00000104851,9364
ENSMUSG00000106603,32799
ENSMUSG00000039706,10135576
ENSMUSG00000106656,338
ENSMUSG00000062496,219
ENSMUSG00000067331,0
ENSMUSG00000105247,1675
ENSMUSG00000104781,3206
ENSMUSG00000029092,8499
ENSMUSG00000105255,4505822
ENSMUSG00000015806,19717222
ENSMUSG00000049530,11761
ENSMUSG00000039682,8858119
ENSMUSG00000015804,6212128
ENSMUSG00000105745,611323
ENSMUSG00000104837,8439
ENSMUSG00000015879,3103551
ENSMUSG00000097825,476260
ENSMUSG00000105634,2981
ENSMUSG00000104665,715
ENSMUSG00000104986,57666
ENSMUSG00000015880,673222
ENSMUSG00000104342,72948
ENSMUSG00000104852,8662
ENSMUSG00000101587,3288
ENSMUSG00000105457,7124
ENSMUSG00000015882,5046435
ENSMUSG00000105459,8481
ENSMUSG00000106602,39
ENSMUSG00000067321,598690
ENSMUSG00000106875,355
ENSMUSG00000107113,0
ENSMUSG00000104660,0
ENSMUSG00000106402,0
ENSMUSG00000105616,0
ENSMUSG00000105994,546
ENSMUSG00000092309,488
ENSMUSG00000092559,600
ENSMUSG00000106214,2921
ENSMUSG00000105502,2568
ENSMUSG00000105184,3536
ENSMUSG00000065603,709
ENSMUSG00000105086,2455
ENSMUSG00000031558,4912657
ENSMUSG00000106604,224
ENSMUSG00000029089,2008098
ENSMUSG00000105653,9005
ENSMUSG00000093502,57146
ENSMUSG00000105574,14017
ENSMUSG00000093748,10543
ENSMUSG00000105530,53267
ENSMUSG00000105454,12729
ENSMUSG00000105958,43058
ENSMUSG00000106404,13789
ENSMUSG00000106408,28716
ENSMUSG00000106414,47151
ENSMUSG00000057577,7466
ENSMUSG00000103544,87306
ENSMUSG00000105974,78206
ENSMUSG00000105791,23071
ENSMUSG00000106469,8834
ENSMUSG00000104655,46130
ENSMUSG00000105332,32094
ENSMUSG00000104929,29616
ENSMUSG00000106244,81712
ENSMUSG00000105620,98665
ENSMUSG00000104562,17986
ENSMUSG00000104661,48538
ENSMUSG00000105922,34867
ENSMUSG00000105983,76305
ENSMUSG00000105828,8071
ENSMUSG00000106579,25937
ENSMUSG00000105700,65579
ENSMUSG00000093490,9475
ENSMUSG00000106539,30076
ENSMUSG00000105771,76428
ENSMUSG00000029088,12091015
ENSMUSG00000083477,3093044
ENSMUSG00000105540,0
ENSMUSG00000104634,138
ENSMUSG00000029090,3611175
ENSMUSG00000106430,25831
ENSMUSG00000104870,53
ENSMUSG00000099124,0
ENSMUSG00000095857,8349
ENSMUSG00000105020,63
ENSMUSG00000106345,0
ENSMUSG00000105423,276
ENSMUSG00000106038,88044
ENSMUSG00000105320,178
ENSMUSG00000105931,0
ENSMUSG00000105273,0
ENSMUSG00000106267,0
ENSMUSG00000104635,0
ENSMUSG00000105442,15015
ENSMUSG00000105622,9989
ENSMUSG00000106575,816
ENSMUSG00000105762,5539
ENSMUSG00000029167,8832035
ENSMUSG00000105663,38131
ENSMUSG00000106010,21941
ENSMUSG00000104919,17608
ENSMUSG00000105942,43086
ENSMUSG00000106292,36087
ENSMUSG00000104847,3537
ENSMUSG00000098726,686
ENSMUSG00000106648,25018
ENSMUSG00000106607,4945
ENSMUSG00000029169,19289286
ENSMUSG00000106464,485656
ENSMUSG00000105328,5910
ENSMUSG00000097145,403144
ENSMUSG00000104751,118
ENSMUSG00000088981,0
ENSMUSG00000072941,4094058
ENSMUSG00000106380,15242
ENSMUSG00000045790,8214441
ENSMUSG00000104829,4694
ENSMUSG00000104974,26959
ENSMUSG00000039252,16309230
ENSMUSG00000095078,10506
ENSMUSG00000052295,10720
ENSMUSG00000029173,2511952
ENSMUSG00000029186,462370
ENSMUSG00000029179,1718691
ENSMUSG00000029176,7625486
ENSMUSG00000105054,115
ENSMUSG00000077757,86
ENSMUSG00000106352,1460
ENSMUSG00000106538,1777
ENSMUSG00000090642,98
ENSMUSG00000029188,4406
ENSMUSG00000077316,1020
ENSMUSG00000029189,6958286
ENSMUSG00000061461,2902016
ENSMUSG00000106981,1947108
ENSMUSG00000077696,856
ENSMUSG00000106808,1247
ENSMUSG00000088646,0
ENSMUSG00000106807,1643
ENSMUSG00000107111,41
ENSMUSG00000039191,5102574
ENSMUSG00000029193,29483
ENSMUSG00000039178,4465124
ENSMUSG00000107182,1194958
ENSMUSG00000107173,78798
ENSMUSG00000107105,3540
ENSMUSG00000039156,11795812
ENSMUSG00000105912,15552
ENSMUSG00000106529,0
ENSMUSG00000105143,299856
ENSMUSG00000106126,0
ENSMUSG00000077507,0
ENSMUSG00000106113,0
ENSMUSG00000065795,0
ENSMUSG00000105702,0
ENSMUSG00000105384,47
ENSMUSG00000105551,0
ENSMUSG00000083902,1314422
ENSMUSG00000105186,883
ENSMUSG00000106335,290
ENSMUSG00000105678,0
ENSMUSG00000105685,0
ENSMUSG00000106326,5198
ENSMUSG00000088734,0
ENSMUSG00000088751,0
ENSMUSG00000077333,0
ENSMUSG00000104739,0
ENSMUSG00000104560,9285
ENSMUSG00000105291,0
ENSMUSG00000105693,0
ENSMUSG00000104892,2100
ENSMUSG00000051116,1361073
ENSMUSG00000104924,2344
ENSMUSG00000106517,407
ENSMUSG00000097216,4503576
ENSMUSG00000105940,22394
ENSMUSG00000104821,14057
ENSMUSG00000105637,17732
ENSMUSG00000105050,6904
ENSMUSG00000104564,1492
ENSMUSG00000105079,4127
ENSMUSG00000105877,12084
ENSMUSG00000106337,13619
ENSMUSG00000104871,22302
ENSMUSG00000105431,11730
ENSMUSG00000104709,6438
ENSMUSG00000103959,9843
ENSMUSG00000106646,7514
ENSMUSG00000105049,17953
ENSMUSG00000029108,24893100
ENSMUSG00000105525,42
ENSMUSG00000106146,532
ENSMUSG00000105269,0
ENSMUSG00000088796,0
ENSMUSG00000105234,0
ENSMUSG00000100557,0
ENSMUSG00000106509,0
ENSMUSG00000094696,0
ENSMUSG00000106467,0
ENSMUSG00000096124,0
ENSMUSG00000105038,0
ENSMUSG00000106634,2248
ENSMUSG00000104889,0
ENSMUSG00000104563,331
ENSMUSG00000106013,0
ENSMUSG00000105158,0
ENSMUSG00000106250,144
ENSMUSG00000106170,156
ENSMUSG00000106042,0
ENSMUSG00000087034,791596
ENSMUSG00000088048,0
ENSMUSG00000106548,0
ENSMUSG00000105486,699
ENSMUSG00000077555,0
ENSMUSG00000106044,3098
ENSMUSG00000104775,118
ENSMUSG00000105903,0
ENSMUSG00000106370,0
ENSMUSG00000105675,0
ENSMUSG00000105573,0
ENSMUSG00000089992,45298
ENSMUSG00000106530,3407
ENSMUSG00000077228,0
ENSMUSG00000105285,138
ENSMUSG00000094239,0
ENSMUSG00000105694,88710
ENSMUSG00000105707,15644
ENSMUSG00000037999,20084992
ENSMUSG00000090326,21141
ENSMUSG00000104868,2169690
ENSMUSG00000090138,1671
ENSMUSG00000090061,8282404
ENSMUSG00000060512,1248550
ENSMUSG00000087552,144072
ENSMUSG00000047881,2088875
ENSMUSG00000106076,64
ENSMUSG00000077209,0
ENSMUSG00000106219,38794
ENSMUSG00000094244,488
ENSMUSG00000093780,850
ENSMUSG00000029171,1653015
ENSMUSG00000087954,0
ENSMUSG00000083435,17640
ENSMUSG00000104947,2057
ENSMUSG00000081143,162
ENSMUSG00000083100,2897
ENSMUSG00000029174,2777192
ENSMUSG00000105730,0
ENSMUSG00000105443,2500
ENSMUSG00000100911,0
ENSMUSG00000105251,0
ENSMUSG00000105105,202
ENSMUSG00000105352,377525
ENSMUSG00000106566,963
ENSMUSG00000104961,66
ENSMUSG00000104806,1432
ENSMUSG00000105402,30410
ENSMUSG00000105183,226
ENSMUSG00000104928,69
ENSMUSG00000093029,9
ENSMUSG00000097668,14291
ENSMUSG00000097640,567179
ENSMUSG00000106205,168441
ENSMUSG00000029178,7553273
ENSMUSG00000118495,995
ENSMUSG00000044827,139596
ENSMUSG00000051498,165905
ENSMUSG00000077042,0
ENSMUSG00000106186,1063
ENSMUSG00000029185,1226315
ENSMUSG00000037913,28934
ENSMUSG00000087748,2150
ENSMUSG00000054920,11312934
ENSMUSG00000037890,5043406
ENSMUSG00000105935,17227
ENSMUSG00000029191,7589590
ENSMUSG00000029195,41550
ENSMUSG00000047215,633450
ENSMUSG00000106291,60975
ENSMUSG00000029199,3689715
ENSMUSG00000105896,47878
ENSMUSG00000104917,7107
ENSMUSG00000029201,3634134
ENSMUSG00000104641,27008
ENSMUSG00000105835,1812267
ENSMUSG00000107195,113144
ENSMUSG00000105601,172436
ENSMUSG00000037822,23838550
ENSMUSG00000107362,34193
ENSMUSG00000107102,16193
ENSMUSG00000029203,19567061
ENSMUSG00000106767,809879
ENSMUSG00000106696,296894
ENSMUSG00000088494,1725
ENSMUSG00000107158,3796
ENSMUSG00000107050,9915
ENSMUSG00000029202,12545234
ENSMUSG00000106978,357464
ENSMUSG00000089337,1278
ENSMUSG00000106682,31707
ENSMUSG00000037795,2201528
ENSMUSG00000106713,138
ENSMUSG00000106776,138
ENSMUSG00000106681,0
ENSMUSG00000029204,140983
ENSMUSG00000107254,884
ENSMUSG00000106768,0
ENSMUSG00000107049,132
ENSMUSG00000029205,3385
ENSMUSG00000093070,0
ENSMUSG00000054598,236
ENSMUSG00000107304,2389
ENSMUSG00000107390,4207
ENSMUSG00000093258,0
ENSMUSG00000070780,111730
ENSMUSG00000097092,0
ENSMUSG00000107069,123
ENSMUSG00000107014,0
ENSMUSG00000084108,0
ENSMUSG00000107125,0
ENSMUSG00000029206,1157586
ENSMUSG00000106818,27055
ENSMUSG00000084544,12908
ENSMUSG00000107155,22026
ENSMUSG00000106910,2581
ENSMUSG00000106732,16837
ENSMUSG00000106772,5706
ENSMUSG00000107091,9752
ENSMUSG00000106720,16525
ENSMUSG00000106706,15927
ENSMUSG00000029207,9974961
ENSMUSG00000087601,1483244
ENSMUSG00000029223,60312373
ENSMUSG00000107300,93364
ENSMUSG00000107284,0
ENSMUSG00000082420,67356
ENSMUSG00000106749,20794
ENSMUSG00000107290,5151
ENSMUSG00000085839,3839
ENSMUSG00000086964,14856
ENSMUSG00000106785,138
ENSMUSG00000080601,3055
ENSMUSG000000377360,32060603
ENSMUSG00000012520,276
ENSMUSG00000106995,0
ENSMUSG00000107319,846965
ENSMUSG00000037720,18778393
ENSMUSG00000029221,24313307
ENSMUSG00000107266,3484
ENSMUSG00000092060,1760103
ENSMUSG00000106832,44784
ENSMUSG00000097840,48454
ENSMUSG00000106925,1277
ENSMUSG00000107385,2369
ENSMUSG00000106947,1780
ENSMUSG00000050010,1589366
ENSMUSG00000094435,1018
ENSMUSG00000107041,156253
ENSMUSG00000085363,106511
ENSMUSG00000106859,24879
ENSMUSG00000106837,32504
ENSMUSG00000107136,13672
ENSMUSG00000037685,53019591
ENSMUSG00000107206,63
ENSMUSG00000087261,297058
ENSMUSG00000106880,880
ENSMUSG00000095346,125
ENSMUSG00000094719,1134
ENSMUSG00000106897,1196
ENSMUSG00000107257,2617653
ENSMUSG00000106747,1051
ENSMUSG00000068082,553
ENSMUSG00000107289,0
ENSMUSG00000087880,0
ENSMUSG00000106854,134
ENSMUSG00000107117,366
ENSMUSG00000107208,2472
ENSMUSG00000107234,979
ENSMUSG00000107363,8811
ENSMUSG00000106673,7255
ENSMUSG00000106753,3864
ENSMUSG00000107312,2726
ENSMUSG00000107148,8984
ENSMUSG00000093129,32731
ENSMUSG00000037653,2479808
ENSMUSG00000096290,0
ENSMUSG00000043484,1360377
ENSMUSG00000106986,0
ENSMUSG00000029158,2692
ENSMUSG00000107291,1147
ENSMUSG00000029208,7338471
ENSMUSG00000029209,4343216
ENSMUSG00000080566,0
ENSMUSG00000084579,0
ENSMUSG00000106284,0
ENSMUSG00000088863,0
ENSMUSG00000094803,0
ENSMUSG00000106613,0
ENSMUSG00000106549,9556
ENSMUSG00000001260,5050304
ENSMUSG00000000560,10034682
ENSMUSG00000049387,43327
ENSMUSG00000029211,27751571
ENSMUSG00000105489,192270
ENSMUSG00000080736,6316
ENSMUSG00000082705,437446
ENSMUSG00000029212,36818402
ENSMUSG00000029213,5660838
ENSMUSG00000105016,7
ENSMUSG00000046808,696791
ENSMUSG00000089195,0
ENSMUSG00000093400,969
ENSMUSG00000093644,0
ENSMUSG00000095112,0
ENSMUSG00000093771,170
ENSMUSG00000005220,55948
ENSMUSG00000105510,11710
ENSMUSG00000072889,1379784
ENSMUSG00000105865,10317
ENSMUSG00000063935,48508
ENSMUSG00000060204,50564
ENSMUSG00000105124,390634
ENSMUSG00000067220,95
ENSMUSG00000106136,0
ENSMUSG00000067219,2389
ENSMUSG00000105089,0
ENSMUSG00000054892,40747
ENSMUSG00000106739,3001
ENSMUSG00000029217,422444
ENSMUSG00000052154,362161
ENSMUSG00000088268,2382
ENSMUSG00000063656,603920
ENSMUSG00000036087,5886713
ENSMUSG00000029219,1999969
ENSMUSG00000081849,44155
ENSMUSG00000107373,41126
ENSMUSG00000107171,97304
ENSMUSG00000086376,992
ENSMUSG00000107109,10571
ENSMUSG00000090561,3727
ENSMUSG00000070733,13733252
ENSMUSG00000107087,351
ENSMUSG00000106999,1030
ENSMUSG00000100175,339
ENSMUSG00000107292,1197688
ENSMUSG00000107331,2648035
ENSMUSG00000029152,39919286
ENSMUSG00000029153,8851406
ENSMUSG00000107272,848288
ENSMUSG00000106958,598
ENSMUSG00000029154,501762
ENSMUSG00000106675,315
ENSMUSG00000082039,551
ENSMUSG00000051674,19054945
ENSMUSG00000067206,4323
ENSMUSG00000106773,10717
ENSMUSG00000029156,11826687
ENSMUSG00000029155,103200
ENSMUSG00000107027,0
ENSMUSG00000106968,1522
ENSMUSG00000087250,696957
ENSMUSG00000086234,1218240
ENSMUSG00000106993,35301
ENSMUSG00000106973,3971
ENSMUSG00000054814,21797448
ENSMUSG00000107255,20909
ENSMUSG00000093355,6417
ENSMUSG00000106943,421373
ENSMUSG00000106735,16718
ENSMUSG00000049907,6745935
ENSMUSG00000107209,178
ENSMUSG00000080700,1567
ENSMUSG00000084132,6055
ENSMUSG00000107009,10966
ENSMUSG00000106992,13030
ENSMUSG00000062110,2523560
ENSMUSG00000107165,16463
ENSMUSG00000029227,13923394
ENSMUSG00000029228,3018228
ENSMUSG00000085657,1432
ENSMUSG00000085497,446
ENSMUSG00000106987,222
ENSMUSG00000106806,0
ENSMUSG00000072874,1428
ENSMUSG00000107306,34273
ENSMUSG00000107205,46019
ENSMUSG00000029229,2109356
ENSMUSG00000107162,351
ENSMUSG00000035946,81168
ENSMUSG00000106900,0
ENSMUSG00000107258,0
ENSMUSG00000107192,588
ENSMUSG00000106760,15629
ENSMUSG00000107245,15229
ENSMUSG00000099060,36470
ENSMUSG00000029231,16369505
ENSMUSG00000106704,143
ENSMUSG00000106689,256
ENSMUSG00000088210,0
ENSMUSG00000107386,0
ENSMUSG00000089078,0
ENSMUSG00000005672,6797828
ENSMUSG00000106754,97
ENSMUSG00000107251,138
ENSMUSG00000106726,0
ENSMUSG00000107061,11497
ENSMUSG00000103684,56
ENSMUSG00000100936,2528
ENSMUSG00000088783,0
ENSMUSG00000062960,5195145
ENSMUSG00000089481,0
ENSMUSG00000106756,0
ENSMUSG00000107020,450218
ENSMUSG00000029233,2507789
ENSMUSG00000083152,30181
ENSMUSG00000029234,4521625
ENSMUSG00000106831,5435242
ENSMUSG00000106815,14799
ENSMUSG00000029238,20052967
ENSMUSG00000098449,144866
ENSMUSG00000029235,2856
ENSMUSG00000087037,2321
ENSMUSG00000029236,1653
ENSMUSG00000107160,185
ENSMUSG00000106982,81
ENSMUSG00000091204,2400
ENSMUSG00000036435,6709013
ENSMUSG00000036403,1838251
ENSMUSG00000103529,158337
ENSMUSG00000083874,1649
ENSMUSG00000036377,10060160
ENSMUSG00000055923,1748623
ENSMUSG00000072852,39172
ENSMUSG00000029246,2855197
ENSMUSG00000029247,14601652
ENSMUSG00000036323,20465742
ENSMUSG00000063820,13145
ENSMUSG00000086632,6351
ENSMUSG00000029248,68126
ENSMUSG00000087541,2357353
ENSMUSG00000059325,5037330
ENSMUSG00000085858,694
ENSMUSG00000106783,527
ENSMUSG00000053030,4083
ENSMUSG00000107034,0
ENSMUSG00000093061,25
ENSMUSG00000029249,1041641
ENSMUSG00000036285,2597560
ENSMUSG00000107238,1449
ENSMUSG00000029250,14720015
ENSMUSG00000106828,721
ENSMUSG00000036256,5735935
ENSMUSG00000107232,186
ENSMUSG00000106906,463
ENSMUSG00000106985,212
ENSMUSG00000047652,662
ENSMUSG00000089415,0
ENSMUSG00000106996,130
ENSMUSG00000106960,0
ENSMUSG00000044058,9180
ENSMUSG00000107309,0
